Time (UTC),Range (km),Azimuth (deg),Elevation (deg),d Range/dt (km/s),d Azimuth/dt (deg/s),d Elevation/dt (deg/s),One Way Light Time (s)
2025-03-02T12:55:00,348131.5721491596,118.03667658181523,48.5906802111779,0.08046565908236403,0.00440873608273968,0.002837404791555669,1.1612419287384461
2025-03-02T12:56:00,348136.4304308474,118.30195954939792,48.76071834842729,0.08147772853888036,0.004434074883495055,0.0028305161691992977,1.1612581342218002
2025-03-02T12:57:00,348141.34955783834,118.56877103320912,48.93034010429056,0.08249380487473523,0.004459686962918063,0.002823525190238779,1.1612745426632392
2025-03-02T12:58:00,348146.3297671338,118.83712749042347,49.09953929714921,0.08351386493141533,0.0044855743151143365,0.0028164305053514243,1.1612911548533147
2025-03-02T12:59:00,348151.37129969476,119.10704549611077,49.26830966355658,0.08453788546384722,0.004511738909757985,0.002809230747437993,1.1613079715957857
2025-03-02T13:00:00,348156.4743924892,119.37854174325051,49.436644857670856,0.08556584314325555,0.004538182689969939,0.0028019245315182204,1.1613249936810925
2025-03-02T13:01:00,348161.6392809712,119.6516330405559,49.6045384500149,0.08659771455673315,0.004564907569947649,0.0027945104546894897,1.1613422218946257
2025-03-02T13:02:00,348166.86619662656,119.92633631120377,49.77198392657225,0.08763347620866391,0.004591915432582145,0.0027869870960676945,1.1613596570085383
2025-03-02T13:03:00,348172.1553747922,120.20266858926307,49.9389746871853,0.08867310451864441,0.0046192081268084766,0.002779353016797571,1.1613772998078298
2025-03-02T13:04:00,348177.50704668823,120.48064701919195,50.10550404500724,0.08971657582450732,0.004646787465111178,0.0027716067599871013,1.1613951510637675
2025-03-02T13:05:00,348182.92143960093,120.76028885358642,50.27156522538922,0.0907638668431634,0.004674655220644608,0.002763746850757025,1.1614132115344975
2025-03-02T13:06:00,348188.39878458984,121.0416114490878,50.43715136432736,0.09181495351178093,0.004702813124668501,0.002755771796138172,1.1614314819907505
2025-03-02T13:07:00,348193.93930866756,121.32463226543727,50.60225550785866,0.09286981169866593,0.004731262863502408,0.0027476800851336408,1.1614499631897597
2025-03-02T13:08:00,348199.5432373888,121.60936886212112,50.76687061082507,0.0939284174157482,0.004760006075364016,0.0027394701887936846,1.1614686558838943
2025-03-02T13:09:00,348205.2107948471,121.89583889538449,50.930989535784114,0.09499074659482254,0.004789044347285833,0.002731140560232352,1.1614875608206496
2025-03-02T13:10:00,348210.94220105046,122.18406011566054,51.09460505211574,0.09605677508866073,0.004818379211890784,0.0027226896346717257,1.1615066787338946
2025-03-02T13:11:00,348216.73767992796,122.47405036250053,51.25770983445156,0.09712647866944124,0.004848012143863767,0.0027141158295698677,1.1615260103705742
2025-03-02T13:12:00,348222.5974511879,122.76582756266166,51.42029646210251,0.09819983303105584,0.004877944556574398,0.0027054175446687497,1.1615455564635584
2025-03-02T13:13:00,348228.521733136,123.05940972576997,51.58235741782906,0.09927681378926767,0.004908177798398186,0.002696593162124538,1.1615653177410354
2025-03-02T13:14:00,348234.5107426155,123.35481494032653,51.74388508680909,0.10035739648206743,0.00493871314895952,0.002687641046640996,1.161585294926317
2025-03-02T13:15:00,348240.5646923386,123.65206137000658,51.90487175572395,0.10144155657103493,0.004969551815287354,0.00267855954560733,1.1616054887289347
2025-03-02T13:16:00,348246.68379881344,123.95116724748993,52.06530961128283,0.10252926943924834,0.005000694927661323,0.0026693469893251335,1.1616258998710816
2025-03-02T13:17:00,348252.86827448895,124.2521508714466,52.225190739656696,0.10362051039440079,0.0050321435356003195,0.0026600016911548533,1.1616465290614115
2025-03-02T13:18:00,348259.1183302796,124.55503060098508,52.38450712531915,0.10471525466843268,0.0050638986035325415,0.002650521947754496,1.1616673770034591
2025-03-02T13:19:00,348265.4341756819,124.8598248504111,52.543250650040534,0.10581347741798908,0.005095961006373965,0.0026409060393256184,1.161688444396029
2025-03-02T13:20:00,348271.8160158833,125.16655208431432,52.701413092073224,0.10691515372597049,0.00512833152501987,0.002631152229866004,1.161709731923554
2025-03-02T13:21:00,348278.26406267536,125.47523080943245,52.85898612457696,0.10802025859821285,0.005161010841450686,0.002621258767542224,1.1617312402924935
2025-03-02T13:22:00,348284.77851573384,125.78587957271417,53.015961315736114,0.1091287669706098,0.005193999534233752,0.0026112238848846852,1.1617529701688956
2025-03-02T13:23:00,348291.35958112153,126.09851695079871,53.17233012677894,0.11024065370303493,0.005227298073195826,0.0026010457992746926,1.1617749222401104
2025-03-02T13:24:00,348298.0074608173,126.41316154572469,53.32808391167552,0.11135589358362541,0.005260906814491291,0.0025907227132541894,1.1617970971798675
2025-03-02T13:25:00,348304.72235515754,126.72983197735985,53.48321391612067,0.11247446132838235,0.005294825995280747,0.002580252814961332,1.1618194956564167
2025-03-02T13:26:00,348311.5044631346,127.04854687609156,53.637711276670274,0.11359633158164328,0.005329055728309587,0.0025696342785803787,1.161842118333526
